	corpus	fractal-dimensions	n-dimension	radii	replicate	tool
70	hypercube	18.2824343388	50	0.0175	1	random
71	hypercube	22.4369332098	50	0.01775	1	random
72	hypercube	23.8950628924	50	0.018	1	random
73	hypercube	24.9625690628	50	0.01825	1	random
74	hypercube	25.467850717	50	0.0185	1	random
75	hypercube	26.4390024872	50	0.01875	1	random
76	hypercube	24.8476221135	50	0.019	1	random
77	hypercube	25.6682185989	50	0.01925	1	random
78	hypercube	23.4123193657	50	0.0195	1	random
79	hypercube	22.2184764976	50	0.01975	1	random
80	hypercube	19.9877099877	50	0.02	1	random
81	hypercube	17.7188880615	50	0.02025	1	random
82	hypercube	15.4671137879	50	0.0205	1	random
83	hypercube	13.5638951268	50	0.02075	1	random
84	hypercube	11.2872681974	50	0.021	1	random
85	hypercube	9.47847979463	50	0.02125	1	random
86	hypercube	7.12637571136	50	0.0215	1	random
87	hypercube	5.38209093382	50	0.02175	1	random
88	hypercube	3.70056726784	50	0.022	1	random
89	hypercube	2.57720409468	50	0.02225	1	random
90	hypercube	1.79209301154	50	0.0225	1	random
91	hypercube	1.07705254393	50	0.02275	1	random
92	hypercube	0.639478757539	50	0.023	1	random
93	hypercube	0.34497840345	50	0.02325	1	random
94	hypercube	0.166418179493	50	0.0235	1	random
95	hypercube	0.0710111944927	50	0.02375	1	random
96	hypercube	0.0386151011299	50	0.024	1	random
97	hypercube	0.0125373059036	50	0.02425	1	random
98	hypercube	0.00422160339384	50	0.0245	1	random
99	hypercube	0.00284287382621	50	0.02475	1	random
100	hypercube	0.0	50	0.025	1	random
101	hypercube	0.0	50	0.02525	1	random
102	hypercube	0.0	50	0.0255	1	random
103	hypercube	0.0	50	0.02575	1	random
104	hypercube	0.0	50	0.026	1	random
105	hypercube	0.0	50	0.02625	1	random
106	hypercube	0.0	50	0.0265	1	random
107	hypercube	0.0	50	0.02675	1	random
108	hypercube	0.0	50	0.027	1	random
109	hypercube	0.0	50	0.02725	1	random
110	hypercube	0.0	50	0.0275	1	random
111	hypercube	0.0	50	0.02775	1	random
112	hypercube	0.0	50	0.028	1	random
113	hypercube	0.0	50	0.02825	1	random
114	hypercube	0.0	50	0.0285	1	random
115	hypercube	0.0	50	0.02875	1	random
116	hypercube	0.0	50	0.029	1	random
117	hypercube	0.0	50	0.02925	1	random
118	hypercube	0.0	50	0.0295	1	random
119	hypercube	0.0	50	0.02975	1	random
120	hypercube	0.0	50	0.03	1	random
121	hypercube	0.0	50	0.03025	1	random
122	hypercube	0.0	50	0.0305	1	random
123	hypercube	0.0	50	0.03075	1	random
124	hypercube	0.0	50	0.031	1	random
125	hypercube	0.0	50	0.03125	1	random
126	hypercube	0.0	50	0.0315	1	random
127	hypercube	0.0	50	0.03175	1	random
128	hypercube	0.0	50	0.032	1	random
129	hypercube	0.0	50	0.03225	1	random
130	hypercube	0.0	50	0.0325	1	random
131	hypercube	0.0	50	0.03275	1	random
132	hypercube	0.0	50	0.033	1	random
133	hypercube	0.0	50	0.03325	1	random
134	hypercube	0.0	50	0.0335	1	random
135	hypercube	0.0	50	0.03375	1	random
136	hypercube	0.0	50	0.034	1	random
137	hypercube	0.0	50	0.03425	1	random
138	hypercube	0.0	50	0.0345	1	random
139	hypercube	0.0	50	0.03475	1	random
140	hypercube	0.0	50	0.035	1	random
141	hypercube	0.0	50	0.03525	1	random
142	hypercube	0.0	50	0.0355	1	random
143	hypercube	0.0	50	0.03575	1	random
144	hypercube	0.0	50	0.036	1	random
145	hypercube	0.0	50	0.03625	1	random
146	hypercube	0.0	50	0.0365	1	random
147	hypercube	0.0	50	0.03675	1	random
148	hypercube	0.0	50	0.037	1	random
149	hypercube	0.0	50	0.03725	1	random
150	hypercube	0.0	50	0.0375	1	random
151	hypercube	0.0	50	0.03775	1	random
152	hypercube	0.0	50	0.038	1	random
153	hypercube	0.0	50	0.03825	1	random
154	hypercube	0.0	50	0.0385	1	random
155	hypercube	0.0	50	0.03875	1	random
156	hypercube	0.0	50	0.039	1	random
157	hypercube	0.0	50	0.03925	1	random
158	hypercube	0.0	50	0.0395	1	random
159	hypercube	0.0	50	0.03975	1	random
160	hypercube	0.0	50	0.04	1	random
161	hypercube	0.0	50	0.04025	1	random
162	hypercube	0.0	50	0.0405	1	random
163	hypercube	0.0	50	0.04075	1	random
164	hypercube	0.0	50	0.041	1	random
165	hypercube	0.0	50	0.04125	1	random
166	hypercube	0.0	50	0.0415	1	random
167	hypercube	0.0	50	0.04175	1	random
168	hypercube	0.0	50	0.042	1	random
169	hypercube	0.0	50	0.04225	1	random
170	hypercube	0.0	50	0.0425	1	random
171	hypercube	0.0	50	0.04275	1	random
172	hypercube	0.0	50	0.043	1	random
173	hypercube	0.0	50	0.04325	1	random
174	hypercube	0.0	50	0.0435	1	random
175	hypercube	0.0	50	0.04375	1	random
176	hypercube	0.0	50	0.044	1	random
177	hypercube	0.0	50	0.04425	1	random
178	hypercube	0.0	50	0.0445	1	random
179	hypercube	0.0	50	0.04475	1	random
180	hypercube	0.0	50	0.045	1	random
181	hypercube	0.0	50	0.04525	1	random
182	hypercube	0.0	50	0.0455	1	random
183	hypercube	0.0	50	0.04575	1	random
184	hypercube	0.0	50	0.046	1	random
185	hypercube	0.0	50	0.04625	1	random
186	hypercube	0.0	50	0.0465	1	random
187	hypercube	0.0	50	0.04675	1	random
188	hypercube	0.0	50	0.047	1	random
189	hypercube	0.0	50	0.04725	1	random
190	hypercube	0.0	50	0.0475	1	random
191	hypercube	0.0	50	0.04775	1	random
192	hypercube	0.0	50	0.048	1	random
193	hypercube	0.0	50	0.04825	1	random
194	hypercube	0.0	50	0.0485	1	random
195	hypercube	0.0	50	0.04875	1	random
196	hypercube	0.0	50	0.049	1	random
197	hypercube	0.0	50	0.04925	1	random
198	hypercube	0.0	50	0.0495	1	random
0	sphere	0.0	50	0.0	1	random
1	sphere	0.0	50	0.00025	1	random
2	sphere	0.0	50	0.0005	1	random
3	sphere	0.0	50	0.00075	1	random
4	sphere	0.0	50	0.001	1	random
5	sphere	0.0	50	0.00125	1	random
6	sphere	0.0	50	0.0015	1	random
7	sphere	0.0	50	0.00175	1	random
8	sphere	0.0	50	0.002	1	random
9	sphere	0.0	50	0.00225	1	random
10	sphere	0.0	50	0.0025	1	random
11	sphere	0.0	50	0.00275	1	random
12	sphere	0.0	50	0.003	1	random
13	sphere	0.0	50	0.00325	1	random
14	sphere	0.0	50	0.0035	1	random
15	sphere	0.0	50	0.00375	1	random
16	sphere	0.0	50	0.004	1	random
17	sphere	0.0	50	0.00425	1	random
18	sphere	0.0	50	0.0045	1	random
19	sphere	0.0	50	0.00475	1	random
20	sphere	0.0	50	0.005	1	random
21	sphere	0.0	50	0.00525	1	random
22	sphere	0.0	50	0.0055	1	random
23	sphere	0.0	50	0.00575	1	random
24	sphere	0.0	50	0.006	1	random
25	sphere	0.0	50	0.00625	1	random
26	sphere	0.0	50	0.0065	1	random
27	sphere	0.0	50	0.00675	1	random
28	sphere	0.0	50	0.007	1	random
29	sphere	0.0	50	0.00725	1	random
30	sphere	0.0	50	0.0075	1	random
31	sphere	0.0	50	0.00775	1	random
32	sphere	0.0	50	0.008	1	random
33	sphere	0.0	50	0.00825	1	random
34	sphere	0.0	50	0.0085	1	random
35	sphere	0.0	50	0.00875	1	random
36	sphere	0.0	50	0.009	1	random
37	sphere	0.0	50	0.00925	1	random
38	sphere	0.0	50	0.0095	1	random
39	sphere	0.0	50	0.00975	1	random
40	sphere	0.0	50	0.01	1	random
41	sphere	0.0	50	0.01025	1	random
42	sphere	0.0	50	0.0105	1	random
43	sphere	0.0	50	0.01075	1	random
44	sphere	0.0	50	0.011	1	random
45	sphere	0.0	50	0.01125	1	random
46	sphere	0.0	50	0.0115	1	random
47	sphere	0.0	50	0.01175	1	random
48	sphere	0.0	50	0.012	1	random
49	sphere	0.0	50	0.01225	1	random
50	sphere	0.0	50	0.0125	1	random
51	sphere	0.0	50	0.01275	1	random
52	sphere	0.0	50	0.013	1	random
53	sphere	0.0	50	0.01325	1	random
54	sphere	0.0	50	0.0135	1	random
55	sphere	0.0	50	0.01375	1	random
56	sphere	0.0	50	0.014	1	random
57	sphere	0.0	50	0.01425	1	random
58	sphere	0.0	50	0.0145	1	random
59	sphere	0.0	50	0.01475	1	random
60	sphere	0.0	50	0.015	1	random
61	sphere	0.0	50	0.01525	1	random
62	sphere	0.178313007244	50	0.0155	1	random
63	sphere	0.0	50	0.01575	1	random
64	sphere	0.183495736821	50	0.016	1	random
65	sphere	0.923833759821	50	0.01625	1	random
66	sphere	1.47371675308	50	0.0165	1	random
67	sphere	1.28224034381	50	0.01675	1	random
68	sphere	4.10937289412	50	0.017	1	random
69	sphere	4.26506818827	50	0.01725	1	random
70	sphere	6.56649478623	50	0.0175	1	random
71	sphere	10.7774567569	50	0.01775	1	random
72	sphere	17.1450332428	50	0.018	1	random
73	sphere	16.9400437725	50	0.01825	1	random
74	sphere	24.5045468789	50	0.0185	1	random
75	sphere	25.756526114	50	0.01875	1	random
76	sphere	28.5519697233	50	0.019	1	random
77	sphere	29.4940236361	50	0.01925	1	random
78	sphere	29.30519649	50	0.0195	1	random
79	sphere	30.6671607365	50	0.01975	1	random
80	sphere	29.7955024618	50	0.02	1	random
81	sphere	28.9468677339	50	0.02025	1	random
82	sphere	26.6217605699	50	0.0205	1	random
83	sphere	24.45806745	50	0.02075	1	random
84	sphere	21.5612336967	50	0.021	1	random
85	sphere	18.6062061546	50	0.02125	1	random
86	sphere	13.966863407	50	0.0215	1	random
87	sphere	10.3999109666	50	0.02175	1	random
88	sphere	6.41835641065	50	0.022	1	random
89	sphere	3.25318064437	50	0.02225	1	random
90	sphere	1.29681994416	50	0.0225	1	random
91	sphere	0.373618686726	50	0.02275	1	random
92	sphere	0.0727126655191	50	0.023	1	random
93	sphere	0.00667884171119	50	0.02325	1	random
94	sphere	0.00134999704513	50	0.0235	1	random
95	sphere	0.0	50	0.02375	1	random
96	sphere	0.0	50	0.024	1	random
97	sphere	0.0	50	0.02425	1	random
98	sphere	0.0	50	0.0245	1	random
99	sphere	0.0	50	0.02475	1	random
100	sphere	0.0	50	0.025	1	random
101	sphere	0.0	50	0.02525	1	random
102	sphere	0.0	50	0.0255	1	random
103	sphere	0.0	50	0.02575	1	random
104	sphere	0.0	50	0.026	1	random
105	sphere	0.0	50	0.02625	1	random
106	sphere	0.0	50	0.0265	1	random
107	sphere	0.0	50	0.02675	1	random
108	sphere	0.0	50	0.027	1	random
109	sphere	0.0	50	0.02725	1	random
110	sphere	0.0	50	0.0275	1	random
111	sphere	0.0	50	0.02775	1	random
112	sphere	0.0	50	0.028	1	random
113	sphere	0.0	50	0.02825	1	random
114	sphere	0.0	50	0.0285	1	random
115	sphere	0.0	50	0.02875	1	random
116	sphere	0.0	50	0.029	1	random
117	sphere	0.0	50	0.02925	1	random
118	sphere	0.0	50	0.0295	1	random
119	sphere	0.0	50	0.02975	1	random
120	sphere	0.0	50	0.03	1	random
121	sphere	0.0	50	0.03025	1	random
122	sphere	0.0	50	0.0305	1	random
123	sphere	0.0	50	0.03075	1	random
124	sphere	0.0	50	0.031	1	random
125	sphere	0.0	50	0.03125	1	random
126	sphere	0.0	50	0.0315	1	random
127	sphere	0.0	50	0.03175	1	random
128	sphere	0.0	50	0.032	1	random
129	sphere	0.0	50	0.03225	1	random
130	sphere	0.0	50	0.0325	1	random
131	sphere	0.0	50	0.03275	1	random
132	sphere	0.0	50	0.033	1	random
133	sphere	0.0	50	0.03325	1	random
134	sphere	0.0	50	0.0335	1	random
135	sphere	0.0	50	0.03375	1	random
136	sphere	0.0	50	0.034	1	random
137	sphere	0.0	50	0.03425	1	random
138	sphere	0.0	50	0.0345	1	random
139	sphere	0.0	50	0.03475	1	random
140	sphere	0.0	50	0.035	1	random
141	sphere	0.0	50	0.03525	1	random
142	sphere	0.0	50	0.0355	1	random
143	sphere	0.0	50	0.03575	1	random
144	sphere	0.0	50	0.036	1	random
145	sphere	0.0	50	0.03625	1	random
146	sphere	0.0	50	0.0365	1	random
147	sphere	0.0	50	0.03675	1	random
148	sphere	0.0	50	0.037	1	random
149	sphere	0.0	50	0.03725	1	random
150	sphere	0.0	50	0.0375	1	random
151	sphere	0.0	50	0.03775	1	random
152	sphere	0.0	50	0.038	1	random
153	sphere	0.0	50	0.03825	1	random
154	sphere	0.0	50	0.0385	1	random
155	sphere	0.0	50	0.03875	1	random
156	sphere	0.0	50	0.039	1	random
157	sphere	0.0	50	0.03925	1	random
158	sphere	0.0	50	0.0395	1	random
159	sphere	0.0	50	0.03975	1	random
160	sphere	0.0	50	0.04	1	random
161	sphere	0.0	50	0.04025	1	random
162	sphere	0.0	50	0.0405	1	random
163	sphere	0.0	50	0.04075	1	random
164	sphere	0.0	50	0.041	1	random
165	sphere	0.0	50	0.04125	1	random
166	sphere	0.0	50	0.0415	1	random
167	sphere	0.0	50	0.04175	1	random
168	sphere	0.0	50	0.042	1	random
169	sphere	0.0	50	0.04225	1	random
170	sphere	0.0	50	0.0425	1	random
171	sphere	0.0	50	0.04275	1	random
172	sphere	0.0	50	0.043	1	random
173	sphere	0.0	50	0.04325	1	random
174	sphere	0.0	50	0.0435	1	random
175	sphere	0.0	50	0.04375	1	random
176	sphere	0.0	50	0.044	1	random
177	sphere	0.0	50	0.04425	1	random
178	sphere	0.0	50	0.0445	1	random
179	sphere	0.0	50	0.04475	1	random
180	sphere	0.0	50	0.045	1	random
181	sphere	0.0	50	0.04525	1	random
182	sphere	0.0	50	0.0455	1	random
183	sphere	0.0	50	0.04575	1	random
184	sphere	0.0	50	0.046	1	random
185	sphere	0.0	50	0.04625	1	random
186	sphere	0.0	50	0.0465	1	random
187	sphere	0.0	50	0.04675	1	random
188	sphere	0.0	50	0.047	1	random
189	sphere	0.0	50	0.04725	1	random
190	sphere	0.0	50	0.0475	1	random
191	sphere	0.0	50	0.04775	1	random
192	sphere	0.0	50	0.048	1	random
193	sphere	0.0	50	0.04825	1	random
194	sphere	0.0	50	0.0485	1	random
195	sphere	0.0	50	0.04875	1	random
196	sphere	0.0	50	0.049	1	random
197	sphere	0.0	50	0.04925	1	random
198	sphere	0.0	50	0.0495	1	random
0	interiorsphere	0.0	50	0.0	1	random
1	interiorsphere	0.0	50	0.00025	1	random
2	interiorsphere	0.0	50	0.0005	1	random
3	interiorsphere	0.0	50	0.00075	1	random
4	interiorsphere	0.0	50	0.001	1	random
5	interiorsphere	0.0	50	0.00125	1	random
6	interiorsphere	0.0	50	0.0015	1	random
7	interiorsphere	0.0	50	0.00175	1	random
8	interiorsphere	0.0	50	0.002	1	random
9	interiorsphere	0.0	50	0.00225	1	random
10	interiorsphere	0.0	50	0.0025	1	random
11	interiorsphere	0.0	50	0.00275	1	random
12	interiorsphere	0.0	50	0.003	1	random
13	interiorsphere	0.0	50	0.00325	1	random
14	interiorsphere	0.0	50	0.0035	1	random
15	interiorsphere	0.0	50	0.00375	1	random
16	interiorsphere	0.0	50	0.004	1	random
17	interiorsphere	0.0	50	0.00425	1	random
18	interiorsphere	0.0	50	0.0045	1	random
19	interiorsphere	0.0	50	0.00475	1	random
20	interiorsphere	0.0	50	0.005	1	random
21	interiorsphere	0.0	50	0.00525	1	random
22	interiorsphere	0.0	50	0.0055	1	random
23	interiorsphere	0.0	50	0.00575	1	random
24	interiorsphere	0.0	50	0.006	1	random
25	interiorsphere	0.0	50	0.00625	1	random
26	interiorsphere	0.0	50	0.0065	1	random
27	interiorsphere	0.0	50	0.00675	1	random
28	interiorsphere	0.0	50	0.007	1	random
29	interiorsphere	0.0	50	0.00725	1	random
30	interiorsphere	0.0	50	0.0075	1	random
31	interiorsphere	0.0	50	0.00775	1	random
32	interiorsphere	0.0	50	0.008	1	random
33	interiorsphere	0.0	50	0.00825	1	random
34	interiorsphere	0.0	50	0.0085	1	random
35	interiorsphere	0.0	50	0.00875	1	random
36	interiorsphere	0.0	50	0.009	1	random
37	interiorsphere	0.0	50	0.00925	1	random
38	interiorsphere	0.0	50	0.0095	1	random
39	interiorsphere	0.0	50	0.00975	1	random
40	interiorsphere	0.0	50	0.01	1	random
41	interiorsphere	0.0	50	0.01025	1	random
42	interiorsphere	0.0	50	0.0105	1	random
43	interiorsphere	0.0	50	0.01075	1	random
44	interiorsphere	0.0	50	0.011	1	random
45	interiorsphere	0.0	50	0.01125	1	random
46	interiorsphere	0.0	50	0.0115	1	random
47	interiorsphere	0.0	50	0.01175	1	random
48	interiorsphere	0.0	50	0.012	1	random
49	interiorsphere	0.0	50	0.01225	1	random
50	interiorsphere	0.0	50	0.0125	1	random
51	interiorsphere	0.0	50	0.01275	1	random
52	interiorsphere	0.0	50	0.013	1	random
53	interiorsphere	0.0	50	0.01325	1	random
54	interiorsphere	0.0	50	0.0135	1	random
55	interiorsphere	0.0	50	0.01375	1	random
56	interiorsphere	0.0	50	0.014	1	random
57	interiorsphere	0.0	50	0.01425	1	random
58	interiorsphere	0.0	50	0.0145	1	random
59	interiorsphere	0.0	50	0.01475	1	random
60	interiorsphere	0.0	50	0.015	1	random
61	interiorsphere	0.350420577518	50	0.01525	1	random
62	interiorsphere	0.0	50	0.0155	1	random
63	interiorsphere	0.180138241782	50	0.01575	1	random
64	interiorsphere	0.0	50	0.016	1	random
65	interiorsphere	1.10393727335	50	0.01625	1	random
66	interiorsphere	1.10221440782	50	0.0165	1	random
67	interiorsphere	1.28224034381	50	0.01675	1	random
68	interiorsphere	1.99613228916	50	0.017	1	random
69	interiorsphere	7.23164072527	50	0.01725	1	random
70	interiorsphere	9.7447863133	50	0.0175	1	random
71	interiorsphere	9.45570899695	50	0.01775	1	random
72	interiorsphere	14.7846630193	50	0.018	1	random
73	interiorsphere	21.251839259	50	0.01825	1	random
74	interiorsphere	22.8279391652	50	0.0185	1	random
75	interiorsphere	25.8978469183	50	0.01875	1	random
76	interiorsphere	28.674593383	50	0.019	1	random
77	interiorsphere	29.403613908	50	0.01925	1	random
78	interiorsphere	30.1759102797	50	0.0195	1	random
79	interiorsphere	29.6454384672	50	0.01975	1	random
80	interiorsphere	29.0134222424	50	0.02	1	random
81	interiorsphere	27.7374478635	50	0.02025	1	random
82	interiorsphere	26.5148085631	50	0.0205	1	random
83	interiorsphere	23.5463411316	50	0.02075	1	random
84	interiorsphere	21.4958358198	50	0.021	1	random
85	interiorsphere	18.0523250345	50	0.02125	1	random
86	interiorsphere	14.1231496205	50	0.0215	1	random
87	interiorsphere	10.1217504805	50	0.02175	1	random
88	interiorsphere	6.45321641362	50	0.022	1	random
89	interiorsphere	3.38886445879	50	0.02225	1	random
90	interiorsphere	1.35258493157	50	0.0225	1	random
91	interiorsphere	0.378960203955	50	0.02275	1	random
92	interiorsphere	0.0912330822966	50	0.023	1	random
93	interiorsphere	0.010686223079	50	0.02325	1	random
94	interiorsphere	0.0	50	0.0235	1	random
95	interiorsphere	0.0	50	0.02375	1	random
96	interiorsphere	0.0	50	0.024	1	random
97	interiorsphere	0.0	50	0.02425	1	random
98	interiorsphere	0.0	50	0.0245	1	random
99	interiorsphere	0.0	50	0.02475	1	random
100	interiorsphere	0.0	50	0.025	1	random
101	interiorsphere	0.0	50	0.02525	1	random
102	interiorsphere	0.0	50	0.0255	1	random
103	interiorsphere	0.0	50	0.02575	1	random
104	interiorsphere	0.0	50	0.026	1	random
105	interiorsphere	0.0	50	0.02625	1	random
106	interiorsphere	0.0	50	0.0265	1	random
107	interiorsphere	0.0	50	0.02675	1	random
108	interiorsphere	0.0	50	0.027	1	random
109	interiorsphere	0.0	50	0.02725	1	random
110	interiorsphere	0.0	50	0.0275	1	random
111	interiorsphere	0.0	50	0.02775	1	random
112	interiorsphere	0.0	50	0.028	1	random
113	interiorsphere	0.0	50	0.02825	1	random
114	interiorsphere	0.0	50	0.0285	1	random
115	interiorsphere	0.0	50	0.02875	1	random
116	interiorsphere	0.0	50	0.029	1	random
117	interiorsphere	0.0	50	0.02925	1	random
118	interiorsphere	0.0	50	0.0295	1	random
119	interiorsphere	0.0	50	0.02975	1	random
120	interiorsphere	0.0	50	0.03	1	random
121	interiorsphere	0.0	50	0.03025	1	random
122	interiorsphere	0.0	50	0.0305	1	random
123	interiorsphere	0.0	50	0.03075	1	random
124	interiorsphere	0.0	50	0.031	1	random
125	interiorsphere	0.0	50	0.03125	1	random
126	interiorsphere	0.0	50	0.0315	1	random
127	interiorsphere	0.0	50	0.03175	1	random
128	interiorsphere	0.0	50	0.032	1	random
129	interiorsphere	0.0	50	0.03225	1	random
130	interiorsphere	0.0	50	0.0325	1	random
131	interiorsphere	0.0	50	0.03275	1	random
132	interiorsphere	0.0	50	0.033	1	random
133	interiorsphere	0.0	50	0.03325	1	random
134	interiorsphere	0.0	50	0.0335	1	random
135	interiorsphere	0.0	50	0.03375	1	random
136	interiorsphere	0.0	50	0.034	1	random
137	interiorsphere	0.0	50	0.03425	1	random
138	interiorsphere	0.0	50	0.0345	1	random
139	interiorsphere	0.0	50	0.03475	1	random
140	interiorsphere	0.0	50	0.035	1	random
141	interiorsphere	0.0	50	0.03525	1	random
142	interiorsphere	0.0	50	0.0355	1	random
143	interiorsphere	0.0	50	0.03575	1	random
144	interiorsphere	0.0	50	0.036	1	random
145	interiorsphere	0.0	50	0.03625	1	random
146	interiorsphere	0.0	50	0.0365	1	random
147	interiorsphere	0.0	50	0.03675	1	random
148	interiorsphere	0.0	50	0.037	1	random
149	interiorsphere	0.0	50	0.03725	1	random
150	interiorsphere	0.0	50	0.0375	1	random
151	interiorsphere	0.0	50	0.03775	1	random
152	interiorsphere	0.0	50	0.038	1	random
153	interiorsphere	0.0	50	0.03825	1	random
154	interiorsphere	0.0	50	0.0385	1	random
155	interiorsphere	0.0	50	0.03875	1	random
156	interiorsphere	0.0	50	0.039	1	random
157	interiorsphere	0.0	50	0.03925	1	random
158	interiorsphere	0.0	50	0.0395	1	random
159	interiorsphere	0.0	50	0.03975	1	random
160	interiorsphere	0.0	50	0.04	1	random
161	interiorsphere	0.0	50	0.04025	1	random
162	interiorsphere	0.0	50	0.0405	1	random
163	interiorsphere	0.0	50	0.04075	1	random
164	interiorsphere	0.0	50	0.041	1	random
165	interiorsphere	0.0	50	0.04125	1	random
166	interiorsphere	0.0	50	0.0415	1	random
167	interiorsphere	0.0	50	0.04175	1	random
168	interiorsphere	0.0	50	0.042	1	random
169	interiorsphere	0.0	50	0.04225	1	random
170	interiorsphere	0.0	50	0.0425	1	random
171	interiorsphere	0.0	50	0.04275	1	random
172	interiorsphere	0.0	50	0.043	1	random
173	interiorsphere	0.0	50	0.04325	1	random
174	interiorsphere	0.0	50	0.0435	1	random
175	interiorsphere	0.0	50	0.04375	1	random
176	interiorsphere	0.0	50	0.044	1	random
177	interiorsphere	0.0	50	0.04425	1	random
178	interiorsphere	0.0	50	0.0445	1	random
179	interiorsphere	0.0	50	0.04475	1	random
180	interiorsphere	0.0	50	0.045	1	random
181	interiorsphere	0.0	50	0.04525	1	random
182	interiorsphere	0.0	50	0.0455	1	random
183	interiorsphere	0.0	50	0.04575	1	random
184	interiorsphere	0.0	50	0.046	1	random
185	interiorsphere	0.0	50	0.04625	1	random
186	interiorsphere	0.0	50	0.0465	1	random
187	interiorsphere	0.0	50	0.04675	1	random
188	interiorsphere	0.0	50	0.047	1	random
189	interiorsphere	0.0	50	0.04725	1	random
190	interiorsphere	0.0	50	0.0475	1	random
191	interiorsphere	0.0	50	0.04775	1	random
192	interiorsphere	0.0	50	0.048	1	random
193	interiorsphere	0.0	50	0.04825	1	random
194	interiorsphere	0.0	50	0.0485	1	random
195	interiorsphere	0.0	50	0.04875	1	random
196	interiorsphere	0.0	50	0.049	1	random
197	interiorsphere	0.0	50	0.04925	1	random
198	interiorsphere	0.0	50	0.0495	1	random
0	unitsimplex	0.0	50	0.0	1	random
1	unitsimplex	0.0	50	0.00025	1	random
2	unitsimplex	0.0	50	0.0005	1	random
3	unitsimplex	0.0	50	0.00075	1	random
4	unitsimplex	0.0	50	0.001	1	random
5	unitsimplex	0.0	50	0.00125	1	random
6	unitsimplex	0.0	50	0.0015	1	random
7	unitsimplex	0.0	50	0.00175	1	random
8	unitsimplex	0.0	50	0.002	1	random
9	unitsimplex	0.0	50	0.00225	1	random
10	unitsimplex	0.0	50	0.0025	1	random
11	unitsimplex	0.0	50	0.00275	1	random
12	unitsimplex	0.0	50	0.003	1	random
13	unitsimplex	0.0	50	0.00325	1	random
14	unitsimplex	0.0	50	0.0035	1	random
15	unitsimplex	0.0	50	0.00375	1	random
16	unitsimplex	0.0	50	0.004	1	random
17	unitsimplex	0.0	50	0.00425	1	random
